GravityX, GravityY, GravityZ
0,1226115,-0,9905487,-0,06148013
0,1226115,-0,9905487,-0,06148013
0,1226115,-0,9905487,-0,06148013
0,1226115,-0,9905487,-0,06148013
0,1226115,-0,9905487,-0,06148013
0,1226115,-0,9905487,-0,06148013
0,1226115,-0,9905487,-0,06148013
0,1226115,-0,9905487,-0,06148013
0,1226115,-0,9905487,-0,06148013
0,1220569,-0,9907745,-0,05888894
0,1220569,-0,9907745,-0,05888894
0,1220569,-0,9907745,-0,05888894
0,1220569,-0,9907745,-0,05888894
0,1220569,-0,9907745,-0,05888894
0,1220569,-0,9907745,-0,05888894
0,1220569,-0,9907745,-0,05888894
0,1220601,-0,99088,-0,05708144
0,1220601,-0,99088,-0,05708144
0,1220601,-0,99088,-0,05708144
0,1220601,-0,99088,-0,05708144
0,1220601,-0,99088,-0,05708144
0,1220601,-0,99088,-0,05708144
0,1220601,-0,99088,-0,05708144
0,1220601,-0,99088,-0,05708144
0,1216675,-0,9907227,-0,06054507
0,1216675,-0,9907227,-0,06054507
0,1216675,-0,9907227,-0,06054507
0,1216675,-0,9907227,-0,06054507
0,1216675,-0,9907227,-0,06054507
0,1216675,-0,9907227,-0,06054507
0,1216675,-0,9907227,-0,06054507
0,1216675,-0,9907227,-0,06054507
0,1207171,-0,9907987,-0,06119825
0,1207171,-0,9907987,-0,06119825
0,1207171,-0,9907987,-0,06119825
0,1207171,-0,9907987,-0,06119825
0,1207171,-0,9907987,-0,06119825
0,1207171,-0,9907987,-0,06119825
0,1207171,-0,9907987,-0,06119825
0,1207171,-0,9907987,-0,06119825
0,1191013,-0,9909391,-0,0620838
0,1191013,-0,9909391,-0,0620838
0,1191013,-0,9909391,-0,0620838
0,1191013,-0,9909391,-0,0620838
0,1191013,-0,9909391,-0,0620838
0,1191013,-0,9909391,-0,0620838
0,1191013,-0,9909391,-0,0620838
0,1191013,-0,9909391,-0,0620838
0,1191013,-0,9909391,-0,0620838
0,1183866,-0,9909104,-0,06388562
0,1183866,-0,9909104,-0,06388562
0,1183866,-0,9909104,-0,06388562
0,1183866,-0,9909104,-0,06388562
0,1183866,-0,9909104,-0,06388562
0,1183866,-0,9909104,-0,06388562
0,1183866,-0,9909104,-0,06388562
0,1183866,-0,9909104,-0,06388562
0,1183866,-0,9909104,-0,06388562
0,1171965,-0,9907911,-0,06780747
0,1171965,-0,9907911,-0,06780747
0,1171965,-0,9907911,-0,06780747
0,1171965,-0,9907911,-0,06780747
0,1171965,-0,9907911,-0,06780747
0,1171965,-0,9907911,-0,06780747
0,1171965,-0,9907911,-0,06780747
0,116787,-0,9907913,-0,06850819
0,116787,-0,9907913,-0,06850819
0,116787,-0,9907913,-0,06850819
0,116787,-0,9907913,-0,06850819
0,116787,-0,9907913,-0,06850819
0,116787,-0,9907913,-0,06850819
0,116787,-0,9907913,-0,06850819
0,116787,-0,9907913,-0,06850819
0,1149036,-0,9906683,-0,07330277
0,1149036,-0,9906683,-0,07330277
0,1149036,-0,9906683,-0,07330277
0,1149036,-0,9906683,-0,07330277
0,1149036,-0,9906683,-0,07330277
0,1149036,-0,9906683,-0,07330277
0,1149036,-0,9906683,-0,07330277
0,1149036,-0,9906683,-0,07330277
0,1127932,-0,9905543,-0,07797245
0,1127932,-0,9905543,-0,07797245
0,1127932,-0,9905543,-0,07797245
0,1127932,-0,9905543,-0,07797245
0,1127932,-0,9905543,-0,07797245
0,1127932,-0,9905543,-0,07797245
0,1127932,-0,9905543,-0,07797245
0,1127932,-0,9905543,-0,07797245
0,1119803,-0,9905452,-0,07925081
0,1119803,-0,9905452,-0,07925081
0,1119803,-0,9905452,-0,07925081
0,1119803,-0,9905452,-0,07925081
0,1119803,-0,9905452,-0,07925081
0,1119803,-0,9905452,-0,07925081
0,1119803,-0,9905452,-0,07925081
0,1119803,-0,9905452,-0,07925081
0,1119803,-0,9905452,-0,07925081
0,1105844,-0,9905173,-0,08152645
0,1105844,-0,9905173,-0,08152645
0,1105844,-0,9905173,-0,08152645
0,1105844,-0,9905173,-0,08152645
0,1105844,-0,9905173,-0,08152645
0,1105844,-0,9905173,-0,08152645
0,1105844,-0,9905173,-0,08152645
0,1105844,-0,9905173,-0,08152645
0,1084203,-0,9906526,-0,08278001
0,1084203,-0,9906526,-0,08278001
0,1084203,-0,9906526,-0,08278001
0,1084203,-0,9906526,-0,08278001
0,1084203,-0,9906526,-0,08278001
0,1084203,-0,9906526,-0,08278001
0,1084203,-0,9906526,-0,08278001
0,1084203,-0,9906526,-0,08278001
0,1073851,-0,9906113,-0,08460259
0,1073851,-0,9906113,-0,08460259
0,1073851,-0,9906113,-0,08460259
0,1073851,-0,9906113,-0,08460259
0,1073851,-0,9906113,-0,08460259
0,1073851,-0,9906113,-0,08460259
0,1073851,-0,9906113,-0,08460259
0,1073851,-0,9906113,-0,08460259
0,1073851,-0,9906113,-0,08460259
0,1067058,-0,9905227,-0,08647876
0,1067058,-0,9905227,-0,08647876
0,1067058,-0,9905227,-0,08647876
0,1067058,-0,9905227,-0,08647876
0,1067058,-0,9905227,-0,08647876
0,1067058,-0,9905227,-0,08647876
0,1067058,-0,9905227,-0,08647876
0,1067058,-0,9905227,-0,08647876
0,1059398,-0,9903414,-0,08944723
0,1059398,-0,9903414,-0,08944723
0,1059398,-0,9903414,-0,08944723
0,1059398,-0,9903414,-0,08944723
0,1059398,-0,9903414,-0,08944723
0,1059398,-0,9903414,-0,08944723
0,1059398,-0,9903414,-0,08944723
0,1059398,-0,9903414,-0,08944723
0,1058093,-0,9903309,-0,08971646
0,1058093,-0,9903309,-0,08971646
0,1058093,-0,9903309,-0,08971646
0,1058093,-0,9903309,-0,08971646
0,1058093,-0,9903309,-0,08971646
0,1058093,-0,9903309,-0,08971646
0,1058093,-0,9903309,-0,08971646
0,1058093,-0,9903309,-0,08971646
0,1056697,-0,9902345,-0,09093735
0,1056697,-0,9902345,-0,09093735
0,1056697,-0,9902345,-0,09093735
0,1056697,-0,9902345,-0,09093735
0,1056697,-0,9902345,-0,09093735
0,1056697,-0,9902345,-0,09093735
0,1056697,-0,9902345,-0,09093735
0,1056697,-0,9902345,-0,09093735
0,1056697,-0,9902345,-0,09093735
0,1056697,-0,9902345,-0,09093735
0,105393,-0,9901277,-0,09240889
0,105393,-0,9901277,-0,09240889
0,105393,-0,9901277,-0,09240889
0,105393,-0,9901277,-0,09240889
0,105393,-0,9901277,-0,09240889
0,105393,-0,9901277,-0,09240889
0,105393,-0,9901277,-0,09240889
0,1047769,-0,9900513,-0,09391536
0,1047769,-0,9900513,-0,09391536
0,1047769,-0,9900513,-0,09391536
0,1047769,-0,9900513,-0,09391536
0,1047769,-0,9900513,-0,09391536
0,1047769,-0,9900513,-0,09391536
0,1047769,-0,9900513,-0,09391536
0,1047769,-0,9900513,-0,09391536
0,1039143,-0,9900432,-0,09495429
0,1039143,-0,9900432,-0,09495429
0,1039143,-0,9900432,-0,09495429
0,1039143,-0,9900432,-0,09495429
0,1039143,-0,9900432,-0,09495429
0,1039143,-0,9900432,-0,09495429
0,1039143,-0,9900432,-0,09495429
0,1039143,-0,9900432,-0,09495429
0,1033743,-0,990006,-0,09592646
0,1033743,-0,990006,-0,09592646
0,1033743,-0,990006,-0,09592646
0,1033743,-0,990006,-0,09592646
0,1033743,-0,990006,-0,09592646
0,1033743,-0,990006,-0,09592646
0,1033743,-0,990006,-0,09592646
0,1033743,-0,990006,-0,09592646
0,1033743,-0,990006,-0,09592646
0,1025985,-0,9896846,-0,0999896
0,1025985,-0,9896846,-0,0999896
0,1025985,-0,9896846,-0,0999896
0,1025985,-0,9896846,-0,0999896
0,1025985,-0,9896846,-0,0999896
0,1025985,-0,9896846,-0,0999896
0,1025985,-0,9896846,-0,0999896
0,1025985,-0,9896846,-0,0999896
0,1005272,-0,9892624,-0,1060854
0,1005272,-0,9892624,-0,1060854
0,1005272,-0,9892624,-0,1060854
0,1005272,-0,9892624,-0,1060854
0,1005272,-0,9892624,-0,1060854
0,1005272,-0,9892624,-0,1060854
0,1005272,-0,9892624,-0,1060854
0,1005272,-0,9892624,-0,1060854
0,1005272,-0,9892624,-0,1060854
0,1005272,-0,9892624,-0,1060854
0,09890787,-0,9888318,-0,1114853
0,09890787,-0,9888318,-0,1114853
0,09890787,-0,9888318,-0,1114853
0,09890787,-0,9888318,-0,1114853
0,09890787,-0,9888318,-0,1114853
0,09890787,-0,9888318,-0,1114853
0,09890787,-0,9888318,-0,1114853
0,09363943,-0,986752,-0,1324839
0,09363943,-0,986752,-0,1324839
0,09363943,-0,986752,-0,1324839
0,09363943,-0,986752,-0,1324839
0,09363943,-0,986752,-0,1324839
0,09363943,-0,986752,-0,1324839
0,09363943,-0,986752,-0,1324839
0,09363943,-0,986752,-0,1324839
0,09363943,-0,986752,-0,1324839
0,08666155,-0,9816789,-0,1696948
0,08666155,-0,9816789,-0,1696948
0,08666155,-0,9816789,-0,1696948
0,08666155,-0,9816789,-0,1696948
0,08666155,-0,9816789,-0,1696948
0,08666155,-0,9816789,-0,1696948
0,08666155,-0,9816789,-0,1696948
0,08666155,-0,9816789,-0,1696948
0,0795733,-0,9731989,-0,2157593
0,0795733,-0,9731989,-0,2157593
0,0795733,-0,9731989,-0,2157593
0,0795733,-0,9731989,-0,2157593
0,0795733,-0,9731989,-0,2157593
0,0795733,-0,9731989,-0,2157593
0,0795733,-0,9731989,-0,2157593
0,0795733,-0,9731989,-0,2157593
0,07625191,-0,9677396,-0,2401368
0,07625191,-0,9677396,-0,2401368
0,07625191,-0,9677396,-0,2401368
0,07625191,-0,9677396,-0,2401368
0,07625191,-0,9677396,-0,2401368
0,07625191,-0,9677396,-0,2401368
0,07625191,-0,9677396,-0,2401368
0,07625191,-0,9677396,-0,2401368
0,06673335,-0,950756,-0,3026711
0,06673335,-0,950756,-0,3026711
0,06673335,-0,950756,-0,3026711
0,06673335,-0,950756,-0,3026711
0,06673335,-0,950756,-0,3026711
0,06673335,-0,950756,-0,3026711
0,06673335,-0,950756,-0,3026711
0,06673335,-0,950756,-0,3026711
0,06673335,-0,950756,-0,3026711
0,06673335,-0,950756,-0,3026711
0,05892625,-0,939661,-0,336994
0,05892625,-0,939661,-0,336994
0,05892625,-0,939661,-0,336994
0,05892625,-0,939661,-0,336994
0,05892625,-0,939661,-0,336994
0,05892625,-0,939661,-0,336994
0,05892625,-0,939661,-0,336994
0,05892625,-0,939661,-0,336994
0,05892625,-0,939661,-0,336994
0,05892625,-0,939661,-0,336994
0,04458441,-0,9156001,-0,3996107
0,04458441,-0,9156001,-0,3996107
0,04458441,-0,9156001,-0,3996107
0,04458441,-0,9156001,-0,3996107
0,04458441,-0,9156001,-0,3996107
0,04458441,-0,9156001,-0,3996107
0,02849927,-0,8904892,-0,4541109
0,02849927,-0,8904892,-0,4541109
0,02849927,-0,8904892,-0,4541109
0,02849927,-0,8904892,-0,4541109
0,02849927,-0,8904892,-0,4541109
0,02849927,-0,8904892,-0,4541109
0,01765247,-0,8773393,-0,4795457
0,01765247,-0,8773393,-0,4795457
0,01765247,-0,8773393,-0,4795457
0,01765247,-0,8773393,-0,4795457
0,01765247,-0,8773393,-0,4795457
0,01765247,-0,8773393,-0,4795457
